LSOA21CD,LSOA21NM,GlobalID,EVCI2024,EVCI2023,EVCI2022,EVCI2021,EVCI2020,EVCI2019,EVCI2018,EVCI2017,EVCI2015,EVCI2013,EVCI2012,Fuel,Keepership,y2024Q2,y2024Q1,y2023Q4,y2023Q3,y2023Q2,y2023Q1,y2022Q4,y2022Q3,y2022Q2,y2022Q1,y2021Q4,y2021Q3,y2021Q2,y2021Q1,y2020Q4,y2020Q3,y2020Q2,y2020Q1,y2019Q4,y2019Q3,y2019Q2,y2019Q1,y2018Q4,y2018Q3,y2018Q2,y2018Q1,y2017Q4,y2017Q3,y2017Q2,y2017Q1,y2016Q4,y2016Q3,y2016Q2,y2016Q1,y2015Q4,y2015Q3,y2015Q2,y2015Q1,y2014Q4,y2014Q3,y2014Q2,y2014Q1,y2013Q4,y2013Q3,y2013Q2,y2013Q1,y2012Q4,y2012Q3,y2012Q2,y2012Q1,y2011Q4
E01004486,Wandsworth 026F,865112e7-5d5c-4ab0-86d7-64f1afaf8af7,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,29.0,29.0,28.0,29.0,27.0,25.0,25.0,23.0,23.0,22.0,20.0,17.0,15.0,14.0,14.0,13.0,13.0,10.0,9.0,10.0,10.0,10.0,9.0,8.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0
E01004487,Wandsworth 030C,54428a2b-16dc-4bfc-954e-806b65a09ca7,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,27.0,28.0,27.0,22.0,23.0,20.0,18.0,17.0,15.0,14.0,11.0,10.0,10.0,9.0,7.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
E01004488,Wandsworth 029B,1b89f2db-1118-4421-8d58-608b0dd621de,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,27.0,24.0,22.0,21.0,20.0,20.0,18.0,18.0,16.0,15.0,15.0,13.0,9.0,9.0,8.0,7.0,6.0,5.0,2.5,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004489,Wandsworth 030D,6e12f672-c883-472b-b906-dd7db851d913,8.0,8.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Total,Total,25.0,27.0,27.0,26.0,25.0,26.0,25.0,26.0,26.0,22.0,20.0,17.0,17.0,16.0,17.0,17.0,15.0,15.0,13.0,12.0,12.0,9.0,9.0,8.0,7.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004490,Wandsworth 031A,0b884c1e-f601-4fcc-8a84-1e8c06998b55,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,21.0,19.0,17.0,18.0,19.0,16.0,16.0,18.0,17.0,16.0,14.0,11.0,11.0,8.0,7.0,9.0,9.0,9.0,7.0,7.0,7.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5
E01004491,Wandsworth 031B,f37dbc0f-1fc2-45b4-b04a-3f859c9a3535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,16.0,17.0,17.0,13.0,13.0,12.0,14.0,14.0,16.0,16.0,13.0,11.0,8.0,8.0,7.0,7.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004492,Wandsworth 031C,1dc70269-a679-42b6-8e9d-ae69619fa085,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,37.0,31.0,29.0,28.0,27.0,25.0,23.0,21.0,19.0,15.0,12.0,10.0,8.0,9.0,13.0,11.0,10.0,10.0,8.0,9.0,8.0,8.0,9.0,9.0,11.0,10.0,9.0,8.0,8.0,7.0,7.0,7.0,5.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004493,Wandsworth 019A,50c2a61d-5b5d-4621-a185-e6ef9de03ee3,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,28.0,24.0,25.0,25.0,21.0,16.0,16.0,15.0,16.0,12.0,10.0,11.0,8.0,5.0,5.0,5.0,2.5,2.5,2.5,2.5,5.0,6.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5
E01004494,Wandsworth 018A,82f0e956-3f9d-4c33-a4df-1d99383448f9,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Total,Total,15.0,13.0,11.0,10.0,9.0,10.0,10.0,9.0,8.0,12.0,12.0,12.0,12.0,11.0,9.0,8.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5
E01004495,Wandsworth 024A,388e11c4-1ae8-4e98-a3ec-681c662ef2ed,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,45.0,37.0,37.0,34.0,26.0,25.0,27.0,28.0,23.0,20.0,19.0,16.0,11.0,10.0,9.0,8.0,8.0,8.0,8.0,7.0,5.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004496,Wandsworth 024B,089f1bb3-620a-4189-8038-71de52db5ecd,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,38.0,33.0,29.0,26.0,22.0,21.0,23.0,25.0,22.0,22.0,21.0,17.0,15.0,15.0,15.0,11.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,2.5,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5
E01004497,Wandsworth 024C,e1bb838d-0ad5-41df-a757-7ecd56f448f5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,31.0,30.0,27.0,24.0,20.0,18.0,17.0,18.0,20.0,18.0,17.0,16.0,15.0,14.0,12.0,11.0,9.0,9.0,8.0,7.0,7.0,6.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004498,Wandsworth 031D,f509a890-2c3a-414f-9095-a5d1d26f801d,9.0,9.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Total,Total,28.0,25.0,25.0,25.0,21.0,21.0,18.0,13.0,9.0,10.0,11.0,11.0,11.0,8.0,8.0,7.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004499,Wandsworth 020A,264f3717-d526-4327-a939-91b3a394e2e8,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,34.0,32.0,32.0,32.0,32.0,31.0,30.0,26.0,25.0,26.0,26.0,23.0,17.0,13.0,11.0,12.0,11.0,9.0,8.0,8.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004500,Wandsworth 014A,930f249f-fe05-4d17-8ec0-e5b574a73244,5.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Total,Total,23.0,25.0,24.0,26.0,26.0,25.0,22.0,21.0,17.0,16.0,15.0,14.0,11.0,8.0,9.0,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004501,Wandsworth 014B,ad1e855e-fd4c-4f77-8b02-9e7d83f660bf,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,25.0,24.0,22.0,24.0,24.0,27.0,24.0,24.0,24.0,25.0,22.0,19.0,15.0,16.0,15.0,14.0,13.0,13.0,13.0,13.0,10.0,9.0,7.0,7.0,8.0,7.0,6.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0
E01004502,Wandsworth 020B,5ea74cdd-67c7-4fc5-bd83-e4b4851bc0a3,7.0,7.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Total,Total,42.0,42.0,40.0,40.0,40.0,38.0,34.0,32.0,32.0,28.0,23.0,20.0,18.0,13.0,13.0,10.0,10.0,12.0,12.0,11.0,9.0,9.0,9.0,9.0,7.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5
E01004503,Wandsworth 014C,230fdc2e-7d41-483d-86f4-c38ad215cdcb,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,31.0,29.0,27.0,31.0,28.0,27.0,26.0,25.0,24.0,22.0,21.0,21.0,17.0,16.0,16.0,15.0,13.0,12.0,12.0,10.0,10.0,7.0,6.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004504,Wandsworth 020C,35cf817b-242a-45eb-bdc6-95755122ab87,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,65.0,61.0,60.0,61.0,57.0,51.0,49.0,50.0,46.0,42.0,38.0,35.0,29.0,29.0,29.0,28.0,21.0,20.0,18.0,13.0,12.0,12.0,11.0,11.0,9.0,8.0,7.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004505,Wandsworth 014D,44cd3925-0221-4517-b433-602e36704644,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,32.0,27.0,25.0,23.0,22.0,22.0,19.0,18.0,17.0,16.0,15.0,14.0,9.0,9.0,8.0,7.0,6.0,5.0,7.0,8.0,8.0,7.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004506,Wandsworth 011A,871aa1c5-aa10-492a-8090-1960fb039b12,7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,49.0,51.0,48.0,45.0,41.0,37.0,36.0,38.0,36.0,38.0,35.0,33.0,27.0,27.0,25.0,21.0,20.0,20.0,19.0,17.0,13.0,12.0,11.0,10.0,9.0,8.0,8.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
E01004507,Wandsworth 014E,7d2852af-a7fd-486f-81d6-bfa357439a54,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,39.0,37.0,37.0,36.0,37.0,38.0,31.0,29.0,26.0,28.0,25.0,22.0,19.0,16.0,14.0,13.0,10.0,9.0,8.0,8.0,8.0,7.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5
E01004508,Wandsworth 012A,360e527d-323f-467c-8ba6-698fc5456d0b,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,23.0,22.0,22.0,19.0,19.0,18.0,16.0,16.0,12.0,12.0,13.0,8.0,7.0,7.0,6.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004510,Wandsworth 012B,c130014b-d9b5-48b4-bc3b-c7052c4fd00c,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,30.0,29.0,26.0,26.0,24.0,23.0,22.0,20.0,20.0,20.0,21.0,20.0,19.0,17.0,17.0,16.0,18.0,17.0,16.0,13.0,13.0,9.0,8.0,5.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004511,Wandsworth 010B,add9cbf4-9f48-479b-8928-e397678a973f,7.0,7.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Total,Total,33.0,32.0,31.0,32.0,30.0,28.0,28.0,28.0,29.0,27.0,27.0,27.0,23.0,19.0,18.0,17.0,13.0,10.0,10.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
E01004512,Wandsworth 019B,5c2f8ce9-9969-4f67-a036-f340680703b4,16.0,16.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,36.0,35.0,33.0,34.0,30.0,28.0,23.0,23.0,21.0,20.0,19.0,17.0,15.0,13.0,13.0,12.0,9.0,8.0,8.0,7.0,8.0,8.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004513,Wandsworth 018B,3c1a0f86-4216-44e2-8dec-ef14f56feeb5,14.0,14.0,9.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,Total,Total,14.0,12.0,12.0,13.0,11.0,13.0,12.0,10.0,9.0,8.0,6.0,5.0,7.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004514,Wandsworth 012C,eb093eb8-e515-490e-b53e-e686f0a16153,9.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,42.0,39.0,35.0,34.0,34.0,30.0,29.0,28.0,29.0,26.0,23.0,19.0,15.0,12.0,12.0,11.0,7.0,7.0,7.0,7.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004515,Wandsworth 012D,452dd24f-5cff-4001-9219-78750e864050,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,11.0,11.0,10.0,10.0,10.0,11.0,9.0,7.0,7.0,9.0,9.0,8.0,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004516,Wandsworth 036A,0bfc9e63-ca60-465c-9db2-a12f210d5260,18.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,25.0,23.0,23.0,24.0,24.0,20.0,21.0,20.0,22.0,19.0,16.0,15.0,12.0,10.0,7.0,6.0,5.0,6.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004517,Wandsworth 037A,44c4de20-51b6-4d3a-8ef2-0dcf93f32318,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,26.0,23.0,27.0,21.0,21.0,21.0,18.0,19.0,19.0,18.0,17.0,15.0,9.0,9.0,8.0,6.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004518,Wandsworth 036B,8127b2a4-cd53-41d6-bccc-bf0862824ed0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,31.0,26.0,24.0,24.0,22.0,18.0,14.0,8.0,7.0,8.0,7.0,6.0,6.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004519,Wandsworth 036C,3257a032-495c-46cb-b4ff-ee574c1ec957,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,18.0,19.0,16.0,13.0,13.0,14.0,15.0,14.0,13.0,8.0,8.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004520,Wandsworth 036D,6a99f398-1a4c-4708-8607-4ab3fc9b945a,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,17.0,14.0,14.0,14.0,13.0,11.0,7.0,10.0,11.0,10.0,10.0,9.0,7.0,8.0,9.0,10.0,8.0,7.0,6.0,6.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004521,Wandsworth 037B,fde41ef0-640f-441c-9f0e-c9b14b47147e,13.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Total,Total,25.0,23.0,21.0,18.0,16.0,13.0,11.0,11.0,12.0,9.0,8.0,7.0,8.0,9.0,7.0,6.0,6.0,5.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
E01004522,Wandsworth 037C,aeec375a-4ba5-4427-b598-eb3f9181f657,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,16.0,13.0,10.0,9.0,8.0,6.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004523,Wandsworth 036E,8a8d1466-4dd3-44b9-b39c-82440f3dad65,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Total,Total,30.0,29.0,28.0,24.0,22.0,20.0,18.0,17.0,15.0,13.0,13.0,12.0,12.0,11.0,10.0,7.0,6.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
E01004524,Wandsworth 037D,b8bcd055-3786-47ef-badb-443feab0d21f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,14.0,11.0,12.0,11.0,11.0,7.0,6.0,7.0,7.0,9.0,8.0,7.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004525,Wandsworth 035A,2008b216-b972-4eb5-8dcf-0c25f38fe40e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,12.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,8.0,8.0,7.0,7.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004526,Wandsworth 035B,10c07ed3-f8ee-42cb-8ff5-e72ca943cd31,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,21.0,22.0,17.0,16.0,13.0,9.0,7.0,8.0,8.0,6.0,6.0,7.0,5.0,5.0,7.0,6.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004527,Wandsworth 035C,44f177fe-5539-4dab-89a5-bdb01e807383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,23.0,22.0,15.0,17.0,18.0,16.0,13.0,11.0,9.0,9.0,7.0,8.0,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004528,Wandsworth 035D,ebbb3f68-5fee-44ea-b3fc-501012ba49b1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,23.0,21.0,21.0,22.0,18.0,14.0,15.0,13.0,10.0,8.0,8.0,7.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004529,Wandsworth 035E,94b1b46d-195c-42ab-9351-1f0666ce7148,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,19.0,18.0,16.0,13.0,10.0,10.0,10.0,10.0,10.0,11.0,8.0,6.0,7.0,7.0,7.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004530,Wandsworth 035F,b5ae2244-f6ea-4271-a01f-bd55424d83de,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,19.0,16.0,18.0,16.0,15.0,13.0,11.0,11.0,12.0,11.0,11.0,8.0,7.0,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004531,Wandsworth 033A,dd41ca44-5950-4ac3-819d-f07cecf054a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total,Total,13.0,10.0,9.0,9.0,8.0,8.0,9.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0
